model,model_path,corpus,run_id,is_latest_for_model,is_preferred_model,status,document_id,publication_document_id,topic_id,assignment_confidence,probability_margin,silhouette,distance_to_centroid,local_consistency,ambiguous,is_outlier,language,relevance_status,relevance_score,contamination_candidate
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.37811/cl_rcm.v7i4.7230,doi:10.37811/cl_rcm.v7i4.7230,0,1.0,1.0,0.434232,0.966236,1.0,False,False,es,included,1.033295,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.37811/cl_rcm.v6i4.2931,doi:10.37811/cl_rcm.v6i4.2931,4,0.8909995521775549,0.3759806269928622,0.661653,0.290049,1.0,False,False,es,included,1.007282,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.56200/mried.v4i1.11304,doi:10.56200/mried.v4i1.11304,5,1.0,1.0,0.798781,0.136476,1.0,False,False,es,included,1.016504,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.35575/rvucn.n77a2,doi:10.35575/rvucn.n77a2,6,0.9916604446958858,0.6793932096264805,0.838886,0.23402,1.0,False,False,es,included,1.010841,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.63415/saga.2026.70,doi:10.63415/saga.2026.70,2,0.36621951311319917,0.03157461971156773,0.279116,1.122603,0.6,True,False,es,included,1.001968,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.55905/cuadv17n7-122,doi:10.55905/cuadv17n7-122,3,0.8192897841575152,0.039716672932413155,0.263496,0.633577,0.5,True,False,es,included,1.010674,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.47189/pjsg.v1i2.50,doi:10.47189/pjsg.v1i2.50,3,0.924971895490544,0.12335654503724197,0.174806,0.580046,1.0,False,False,es,included,1.010014,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.65705/rhomu.v2i2.49,doi:10.65705/rhomu.v2i2.49,1,1.0,1.0,0.418251,0.336887,1.0,False,False,es,included,1.013858,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.22352/saustral20222810,doi:10.22352/saustral20222810,12,1.0,1.0,0.502821,0.433184,0.9,False,False,es,included,1.010079,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.5027/psicoperspectivas-vol24-issue1-fulltext-3305,doi:10.5027/psicoperspectivas-vol24-issue1-fulltext-3305,-1,0.0,0.0017426988558386161,,,1.0,False,True,es,included,1.025679,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.37811/cl_rcm.v9i6.21382,doi:10.37811/cl_rcm.v9i6.21382,-1,0.0,0.0026893212044164228,,,1.0,False,True,es,included,1.014017,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.59899/ges-cono-77-c19,doi:10.59899/ges-cono-77-c19,-1,0.0,0.009610042005338965,,,0.9,False,True,es,included,1.016456,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.51378/eca.v76i766.6478,doi:10.51378/eca.v76i766.6478,5,0.8794406813704863,0.4693388230361885,0.741815,0.279369,1.0,False,False,es,included,1.009291,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.24310/mgnmar.v4i2.15332,doi:10.24310/mgnmar.v4i2.15332,8,1.0,1.0,0.807665,0.584517,1.0,False,False,es,included,1.02119,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:c786ec6d166676fd48bd592f,record:c786ec6d166676fd48bd592f,10,1.0,1.0,0.863292,0.187007,1.0,False,False,es,included,1.014655,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.35537/10915/186415,doi:10.35537/10915/186415,3,1.0,1.0,0.280998,0.592224,1.0,False,False,es,included,1.009419,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.5354/2735-7279.2026.79264,doi:10.5354/2735-7279.2026.79264,-1,0.0,0.003046863653160231,,,1.0,False,True,es,included,1.04401,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:221d2eac95f6192db520675b,record:221d2eac95f6192db520675b,-1,0.0,0.014101307426303847,,,1.0,False,True,es,included,1.016097,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.70860/ufnt.rbec.e18956,doi:10.70860/ufnt.rbec.e18956,-1,0.0,0.02608459456134557,,,0.8,False,True,pt,included,1.037757,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.37135/chk.002.25.03,doi:10.37135/chk.002.25.03,-1,0.0,0.013757493800726578,,,1.0,False,True,es,included,1.009297,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.5281/zenodo.17959860,doi:10.5281/zenodo.17959860,9,0.9883330298369457,0.8505652984877399,0.818387,0.298836,1.0,False,False,es,included,1.001836,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.14679/4469,doi:10.14679/4469,-1,0.0,0.03381204896000161,,,1.0,False,True,es,included,1.011005,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.15446/rsap.v25n6.108806,doi:10.15446/rsap.v25n6.108806,10,0.4094968273800361,0.11702947744670814,0.759011,0.430887,0.9,False,False,es,included,1.020456,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.70165/cglobal.v10i2.614,doi:10.70165/cglobal.v10i2.614,3,1.0,1.0,0.474973,0.2868,1.0,False,False,es,included,1.01088,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.7764/tesisuc/edu/74815,doi:10.7764/tesisuc/edu/74815,-1,0.0,0.025921437780647746,,,0.9,False,True,es,included,1.012188,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.59427/rcli/2024/v24cs.945-952,doi:10.59427/rcli/2024/v24cs.945-952,1,0.9254015412623446,0.1661404935665758,-0.386377,1.263536,0.6,False,False,es,included,1.014489,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.31637/epsir-2024-1412,doi:10.31637/epsir-2024-1412,3,1.0,1.0,0.382066,0.559,1.0,False,False,es,included,1.006516,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.35537/10915/186366,doi:10.35537/10915/186366,3,1.0,1.0,0.163539,1.215673,1.0,False,False,es,included,1.009705,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.61368/r.s.d.h.v6i4.864,doi:10.61368/r.s.d.h.v6i4.864,-1,0.0,0.0031609850897479363,,,1.0,False,True,es,included,1.012419,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:d8bd2b1ebd64d82ee22e6561,record:d8bd2b1ebd64d82ee22e6561,4,0.8321967142886613,0.2877295804043949,0.582664,0.37531,0.8,False,False,es,included,1.0043,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:fd279892c9684115fa281060,record:fd279892c9684115fa281060,-1,0.0,0.02377006979100884,,,1.0,False,True,es,included,1.019692,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:2cfbf38ac02f77703710ca37,record:2cfbf38ac02f77703710ca37,-1,0.0,0.004961278400472453,,,1.0,False,True,es,included,1.015077,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:8a99499d20f239deafe51444,record:8a99499d20f239deafe51444,3,1.0,1.0,0.18932,1.184122,1.0,False,False,es,included,1.009702,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:9c3e690adc5c001da8177e90,record:9c3e690adc5c001da8177e90,7,1.0,1.0,0.620161,0.463391,0.9,False,False,es,included,1.013062,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.48204/3072-9653.6875,doi:10.48204/3072-9653.6875,2,1.0,1.0,0.767011,0.260266,1.0,False,False,es,included,1.005755,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.51736/etecam103,doi:10.51736/etecam103,-1,0.0,0.09510834598036817,,,1.0,False,True,es,included,1.017578,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.24065/2237-9460.2023v13n1id2040,doi:10.24065/2237-9460.2023v13n1id2040,0,0.8588353948333562,0.024204236464893142,-0.047775,1.266093,1.0,False,False,es,included,1.026242,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:01d8a4a71989ce92cd1a157e,record:01d8a4a71989ce92cd1a157e,2,0.8398211288023388,0.4871552364774923,0.741529,0.385227,1.0,False,False,es,included,1.014153,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.33386/593dp.2025.6.3622,doi:10.33386/593dp.2025.6.3622,3,1.0,1.0,0.127393,1.238884,0.9,False,False,es,included,1.013628,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.37811/cl_rcm.v9i1.16382,doi:10.37811/cl_rcm.v9i1.16382,-1,0.0,0.007305979558368314,,,1.0,False,True,es,included,1.007194,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.4471/ijelm.17484,doi:10.4471/ijelm.17484,0,1.0,0.3854863068795032,0.640541,0.388072,1.0,False,False,es,included,1.017878,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.46363/warmi.v4i1.4,doi:10.46363/warmi.v4i1.4,1,0.9254015412623446,0.10975619070304393,-0.265098,1.058017,0.8,False,False,es,included,1.007918,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.56712/latam.v5i5.2697,doi:10.56712/latam.v5i5.2697,7,1.0,1.0,0.594689,0.524894,0.7,False,False,es,included,1.018983,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.54948/desidades.v0i34.53113,doi:10.54948/desidades.v0i34.53113,3,0.7997795832865194,0.2509661492825529,0.337122,0.577533,0.7,True,False,es,included,1.008091,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.5281/zenodo.18225698,doi:10.5281/zenodo.18225698,1,0.9462430277346507,0.01870263944925729,-0.156849,1.123532,1.0,False,False,es,included,1.016944,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.47554/revie.vol12.num2.2025.pp107-128,doi:10.47554/revie.vol12.num2.2025.pp107-128,-1,0.0,0.0037662903651119184,,,1.0,False,True,es,included,1.005697,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.17632/vtc55dyc4n,doi:10.17632/vtc55dyc4n,9,1.0,1.0,0.870003,0.110622,1.0,False,False,es,included,1.000452,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.37811/cl_rcm.v6i4.2643,doi:10.37811/cl_rcm.v6i4.2643,0,1.0,1.0,0.547859,0.648418,1.0,False,False,es,included,1.037307,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.14393/ufu.di.2020.3928,doi:10.14393/ufu.di.2020.3928,3,0.8094981469850546,0.01982444699287289,0.159152,1.029461,0.3,True,False,es,included,1.024565,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:8781aac388f74a0ea3f45b32,record:8781aac388f74a0ea3f45b32,-1,0.0,0.025397307060871177,,,1.0,False,True,es,included,1.006316,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.26885/rcei.12.1.138,doi:10.26885/rcei.12.1.138,3,0.8884850304899375,0.07117329809414438,0.025443,0.553929,1.0,False,False,es,included,1.027194,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.54751/revistafoco.v18n6-177,doi:10.54751/revistafoco.v18n6-177,0,0.8588353948333562,0.049548244645477274,0.132323,1.128884,1.0,False,False,es,included,1.039099,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.59758/rcci.2023.1.e8,doi:10.59758/rcci.2023.1.e8,6,0.9856754451800276,0.7247662628297397,0.851373,0.07001,1.0,False,False,es,included,1.007009,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.5281/zenodo.8265524,doi:10.5281/zenodo.8265524,9,1.0,1.0,0.880547,0.204172,1.0,False,False,es,included,0.969833,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.37811/cl_rcm.v9i6.21533,doi:10.37811/cl_rcm.v9i6.21533,1,0.9576393156828105,0.1455020687624407,0.316306,0.779423,1.0,False,False,es,included,1.010843,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.22463/25909215.5563,doi:10.22463/25909215.5563,2,1.0,1.0,0.759443,0.229185,1.0,False,False,es,included,1.013603,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:5f5822c6cdaad3f6608da60e,record:5f5822c6cdaad3f6608da60e,-1,0.0,0.022035381342036864,,,0.1,False,True,es,included,1.012019,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.61616/rvdc.v6i1.629,doi:10.61616/rvdc.v6i1.629,0,1.0,0.21823688059096996,0.512606,0.497255,1.0,False,False,es,included,1.014033,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:864649e5d06b569249e18c38,record:864649e5d06b569249e18c38,-1,0.0,0.007026526368539135,,,1.0,False,True,es,included,1.009523,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.4000/14hpr,doi:10.4000/14hpr,-1,0.0,0.12168519930399722,,,0.5,False,True,en,included,1.008302,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.33936/psidial.v1iespecial.5186,doi:10.33936/psidial.v1iespecial.5186,6,0.8090769506949886,0.2147271728761535,0.733819,0.557023,1.0,False,False,es,included,1.004982,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.32719/26312816.2024.8.1.7,doi:10.32719/26312816.2024.8.1.7,3,0.8755855959144534,0.09589579083501687,0.299558,0.308905,0.7,False,False,es,included,1.008989,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:a3ff3940ec8d43eab4d92757,record:a3ff3940ec8d43eab4d92757,4,1.0,1.0,0.637798,0.483198,1.0,False,False,es,included,1.01198,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.17060/ijodaep.2022.n1.v2.2333,doi:10.17060/ijodaep.2022.n1.v2.2333,1,1.0,1.0,0.471136,0.508296,1.0,False,False,es,included,1.005764,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.5377/arquitectura.v10i20.21404,doi:10.5377/arquitectura.v10i20.21404,-1,0.0,0.04392011052789768,,,0.8,False,True,es,included,1.007963,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:430b04d0e88f6b81c5d3bab6,record:430b04d0e88f6b81c5d3bab6,-1,0.0,0.007636136620579298,,,1.0,False,True,es,included,1.010697,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.37594/dialogus.v1i8.524,doi:10.37594/dialogus.v1i8.524,-1,0.0,0.017544071322162055,,,1.0,False,True,es,included,1.008434,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.56342/recip.vol13.n25.2023.5,doi:10.56342/recip.vol13.n25.2023.5,0,0.8447223627462425,0.06104731318595491,-0.194111,1.413305,0.6,False,False,es,included,1.013281,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.59760/5927961,doi:10.59760/5927961,-1,0.0,0.002506988457114223,,,0.7,False,True,es,included,1.01488,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.61286/e-rms.v4i.353,doi:10.61286/e-rms.v4i.353,10,1.0,1.0,0.813619,0.388041,1.0,False,False,es,included,1.009728,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:ffdd1c7c3c2997cd3f4efae4,record:ffdd1c7c3c2997cd3f4efae4,-1,0.0,0.020088274204988238,,,1.0,False,True,es,included,1.003116,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.33539/educacion.2024.v30n1.3154,doi:10.33539/educacion.2024.v30n1.3154,-1,0.0,0.059871270674589916,,,0.9,False,True,es,included,1.010767,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.47865/igob.vol7.n25.2024.326,doi:10.47865/igob.vol7.n25.2024.326,-1,0.0,0.12200443125128659,,,0.9,False,True,es,included,1.005242,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.61368/r.s.d.h.v6i1.588,doi:10.61368/r.s.d.h.v6i1.588,1,1.0,1.0,0.400723,0.499378,1.0,False,False,es,included,1.033452,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.65050/rfn.v6n1a9,doi:10.65050/rfn.v6n1a9,-1,0.0,0.02333269456475666,,,0.5,False,True,es,included,1.024838,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.5281/zenodo.17656428,doi:10.5281/zenodo.17656428,-1,0.0,0.06531589540775339,,,1.0,False,True,es,included,1.009742,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.70577/80ap4f88,doi:10.70577/80ap4f88,3,0.8447853026981462,0.24532265871893766,0.269822,0.554233,1.0,False,False,es,included,1.011985,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.61454/zstny873,doi:10.61454/zstny873,-1,0.0,0.02710592116977241,,,1.0,False,True,es,included,1.047876,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.5281/zenodo.18164846,doi:10.5281/zenodo.18164846,-1,0.0,0.05544112855243344,,,1.0,False,True,es,included,1.004556,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.5016/ridh.v9i2.105,doi:10.5016/ridh.v9i2.105,-1,0.0,0.07077521252248059,,,0.7,False,True,pt,included,1.037251,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.61384/r.c.a..v4i3.618,doi:10.61384/r.c.a..v4i3.618,1,0.9462430277346507,0.018016239717643018,-0.133608,1.105512,1.0,False,False,es,included,1.019429,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.30972/riie.16228016,doi:10.30972/riie.16228016,-1,0.0,0.000711455958667867,,,0.8,False,True,es,included,1.036439,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.55813/gaea/ccri/v4/n2/255,doi:10.55813/gaea/ccri/v4/n2/255,-1,0.0,0.10399095089946434,,,0.6,False,True,es,included,1.013229,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.59899/ges-cono-63-c11,doi:10.59899/ges-cono-63-c11,3,0.8535840532713838,0.028544313867602172,0.038732,0.940845,0.8,False,False,es,included,1.008619,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.56712/latam.v7i1.5478,doi:10.56712/latam.v7i1.5478,-1,0.0,0.01812186412999464,,,1.0,False,True,es,included,1.004798,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,record:84dfff8cbbe11933d08de843,record:84dfff8cbbe11933d08de843,5,1.0,1.0,0.776955,0.362535,1.0,False,False,es,included,1.005823,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.5281/zenodo.5865561,doi:10.5281/zenodo.5865561,2,0.9344499073627833,0.6871681084504659,0.750834,0.250677,1.0,False,False,es,included,1.005799,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.1344/der.2026.48.94-111,doi:10.1344/der.2026.48.94-111,2,0.687841113212218,0.24365667525229392,0.640571,0.648493,1.0,True,False,es,included,1.018031,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.5281/zenodo.4020730,doi:10.5281/zenodo.4020730,7,1.0,1.0,0.665759,0.499791,1.0,False,False,es,included,1.005918,False
BERTopic-METADATA-MULTILINGUAL,bertopic/metadata_multilingual/preferred_solution,metadata,3f4de8ee8c0c96b1,True,True,preferred_provisional,doi:10.47554/cii.vol15.2024.pp129-135,doi:10.47554/cii.vol15.2024.pp129-135,-1,0.0,0.0018406442644294946,,,1.0,False,True,es,included,1.010202,False
